code,pragma,line
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) { struct S { void g ( ) { throw 0 ; } } ; } ,1,617
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 16 ; ++ standardized_iteration_variable_name ) ; ,0,627
for ( int standardized_iteration_variable_name = 3 ; standardized_iteration_variable_name < 32 ; standardized_iteration_variable_name += 5 ) { a [ standardized_iteration_variable_name ] = b [ standardized_iteration_variable_name ] * c [ standardized_iteration_variable_name ] * d [ standardized_iteration_variable_name ] ; } ,0,48
for ( int standardized_iteration_variable_name = 10 ; standardized_iteration_variable_name > 1 ; standardized_iteration_variable_name -- ) { a [ k ] ++ ; k = k + 3 ; } ,0,86
for ( unsigned long long standardized_iteration_variable_name = 2000 ; standardized_iteration_variable_name >= 600 ; standardized_iteration_variable_name -= 400 ) { * g_ptr ++ = 0.0 ; a [ standardized_iteration_variable_name + lin ] ++ ; } ,0,151
for ( short standardized_iteration_variable_name = 6 ; standardized_iteration_variable_name <= 20 ; standardized_iteration_variable_name -= - 4 ) { } ,0,211
for ( unsigned char standardized_iteration_variable_name = 'z' ; standardized_iteration_variable_name >= 'a' ; standardized_iteration_variable_name += - 1 ) { } ,0,248
for ( unsigned standardized_iteration_variable_name = 100 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name += 10 ) { } ,0,267
for ( long long standardized_iteration_variable_name = - 10 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name += 3 ) { A = standardized_iteration_variable_name ; } ,0,295
for ( long long standardized_iteration_variable_name = - 10 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name += 3 ) { R *= standardized_iteration_variable_name ; } ,0,346
"for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < N * 2 ; standardized_iteration_variable_name ++ ) { for ( long long j = 0 ; j < ( N + N + N + N ) ; j += 2 ) { z [ standardized_iteration_variable_name + j ] = a + tfoo < T , N > ( standardized_iteration_variable_name + j ) ; } } ",0,376
"for ( long long standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < ( N + N + N + N ) ; standardized_iteration_variable_name += 2 ) { z [ i + standardized_iteration_variable_name ] = a + tfoo < T , N > ( i + standardized_iteration_variable_name ) ; } ",0,377
for ( IterDouble standardized_iteration_variable_name = ia ; standardized_iteration_variable_name < ib ; ++ standardized_iteration_variable_name ) { * standardized_iteration_variable_name = * ic * 0.5 ; ++ ic ; } ,0,455
for ( standardized_iteration_variable_name = 1 ; standardized_iteration_variable_name < 3 ; standardized_iteration_variable_name ++ ) for ( j = 2u ; j < 5u ; j ++ ) for ( int k = 3 ; k <= 6 ; k ++ ) for ( l = 4 ; l < 9 ; ++ l ) { float res = b [ j ] * c [ k ] ; a [ standardized_iteration_variable_name ] = res * d [ l ] ; } ,0,508
for ( standardized_iteration_variable_name = 2u ; standardized_iteration_variable_name < 5u ; standardized_iteration_variable_name ++ ) for ( int k = 3 ; k <= 6 ; k ++ ) for ( l = 4 ; l < 9 ; ++ l ) { float res = b [ standardized_iteration_variable_name ] * c [ k ] ; a [ i ] = res * d [ l ] ; } ,0,509
for ( int standardized_iteration_variable_name = 3 ; standardized_iteration_variable_name <= 6 ; standardized_iteration_variable_name ++ ) for ( l = 4 ; l < 9 ; ++ l ) { float res = b [ j ] * c [ standardized_iteration_variable_name ] ; a [ i ] = res * d [ l ] ; } ,0,510
for ( standardized_iteration_variable_name = 4 ; standardized_iteration_variable_name < 9 ; ++ standardized_iteration_variable_name ) { float res = b [ j ] * c [ k ] ; a [ i ] = res * d [ standardized_iteration_variable_name ] ; } ,0,511
for ( standardized_iteration_variable_name = 1 ; standardized_iteration_variable_name < 3 ; standardized_iteration_variable_name ++ ) for ( j = 0 ; j < foo ( ) ; j ++ ) { globalfloat = ( float ) j / standardized_iteration_variable_name ; float res = b [ j ] * c [ j ] ; a [ standardized_iteration_variable_name ] = res * d [ standardized_iteration_variable_name ] ; localint = ( int ) j ; } ,0,596
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < foo ( ) ; standardized_iteration_variable_name ++ ) { globalfloat = ( float ) standardized_iteration_variable_name / i ; float res = b [ standardized_iteration_variable_name ] * c [ standardized_iteration_variable_name ] ; a [ i ] = res * d [ i ] ; localint = ( int ) standardized_iteration_variable_name ; } ,0,597
for ( unsigned standardized_iteration_variable_name = 131071 ; standardized_iteration_variable_name <= 2147483647 ; standardized_iteration_variable_name += 127 ) a [ standardized_iteration_variable_name ] += bar ( ) ; ,0,691
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name += 1 ) { c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] + b [ standardized_iteration_variable_name ] ; } ,0,25
for ( char standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) { c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] + b [ standardized_iteration_variable_name ] ; } ,0,30
for ( char standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name += '\1' ) { c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] + b [ standardized_iteration_variable_name ] ; } ,0,35
for ( long long standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) { c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] + b [ standardized_iteration_variable_name ] ; } ,0,40
for ( long long standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name += 1.5 ) { c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] + b [ standardized_iteration_variable_name ] ; } ,0,46
for ( long long standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 'z' ; standardized_iteration_variable_name += 1u ) { c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] + b [ standardized_iteration_variable_name ] ; } ,0,51
for ( float standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10.0 ; standardized_iteration_variable_name ++ ) { c [ ( int ) standardized_iteration_variable_name ] = a [ ( int ) standardized_iteration_variable_name ] + b [ ( int ) standardized_iteration_variable_name ] ; } ,0,57
for ( double standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10.0 ; standardized_iteration_variable_name ++ ) { c [ ( int ) standardized_iteration_variable_name ] = a [ ( int ) standardized_iteration_variable_name ] + b [ ( int ) standardized_iteration_variable_name ] ; } ,0,63
for ( int & standardized_iteration_variable_name = ii ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) { } ,0,69
for ( int standardized_iteration_variable_name ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,74
"for ( int standardized_iteration_variable_name = 0 , j = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ",0,80
for ( ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,86
for ( standardized_iteration_variable_name + 1 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,93
for ( standardized_iteration_variable_name [ ii ] = 0 ; ii < 10 ; ++ ii ) standardized_iteration_variable_name [ ii ] = a [ ii ] ; ,0,99
for ( ( ( standardized_iteration_variable_name ) ) = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,105
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name ; standardized_iteration_variable_name ++ ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,111
for ( int standardized_iteration_variable_name = 0 ; jj < kk ; ii ++ ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,118
for ( int standardized_iteration_variable_name = 0 ; ! ! standardized_iteration_variable_name ; standardized_iteration_variable_name ++ ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,124
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name != 1 ; standardized_iteration_variable_name ++ ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,130
for ( int standardized_iteration_variable_name = 0 ; ; standardized_iteration_variable_name ++ ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,136
for ( int standardized_iteration_variable_name = 11 ; standardized_iteration_variable_name > 10 ; standardized_iteration_variable_name -- ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,142
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,148
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,154
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ jj ) c [ standardized_iteration_variable_name ] = a [ jj ] ; ,0,160
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ ++ standardized_iteration_variable_name ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,166
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name = standardized_iteration_variable_name + standardized_iteration_variable_name ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,173
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name = standardized_iteration_variable_name + 1.0f ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,179
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name = standardized_iteration_variable_name + ( int ) 1.1f ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,185
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; jj = standardized_iteration_variable_name + 2 ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,191
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; jj > kk + 2 ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,198
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,204
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ! standardized_iteration_variable_name ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,211
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ? ++ standardized_iteration_variable_name : ++ jj ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,217
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name = standardized_iteration_variable_name < 10 ) c [ standardized_iteration_variable_name ] = a [ standardized_iteration_variable_name ] ; ,0,223
